Municipio,Año,Subtipo de delito,Valor
San Felipe de Jesús,2026,Robo a casa habitación,0
San Felipe de Jesús,2026,Robo a institución bancaria,0
San Felipe de Jesús,2026,Robo a negocio,0
San Felipe de Jesús,2026,Robo a transeúnte en espacio abierto al público,0
San Felipe de Jesús,2026,Robo a transeúnte en vía pública,0
San Felipe de Jesús,2026,Robo a transportista,0
San Felipe de Jesús,2026,Robo de autopartes,0
San Felipe de Jesús,2026,Robo de ganado,0
San Felipe de Jesús,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
San Felipe de Jesús,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
San Felipe de Jesús,2026,Robo de maquinaria - Tractores y/o montacargas,0
San Felipe de Jesús,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
San Felipe de Jesús,2026,Robo de vehículo automotor - Embarcaciones,0
San Felipe de Jesús,2026,Robo de vehículo automotor - Motocicleta,0
San Felipe de Jesús,2026,Robo en transporte individual,0
San Felipe de Jesús,2026,Robo en transporte público colectivo,0
San Felipe de Jesús,2026,Robo en transporte público individual,0
San Felipe de Jesús,2026,Secuestro con calidad de rehén,0
San Felipe de Jesús,2026,Secuestro exprés,0
San Felipe de Jesús,2026,Secuestro extorsivo,0
San Felipe de Jesús,2026,Secuestro para causar daño,0
San Felipe de Jesús,2026,Suplantación y usurpación de identidad,0
San Felipe de Jesús,2026,Tentativa de extorsión por otros medios,0
San Felipe de Jesús,2026,Tentativa de extorsión presencial,0
San Felipe de Jesús,2026,Tentativa de feminicidio,0
San Felipe de Jesús,2026,Tentativa de homicidio doloso,0
San Felipe de Jesús,2026,Tortura,0
San Felipe de Jesús,2026,Trata de personas con fines de explotación sexual,0
San Felipe de Jesús,2026,Trata de personas con fines de trabajo o servicios forzados,0
San Felipe de Jesús,2026,Trata de personas con fines de tráfico de órganos,0
San Felipe de Jesús,2026,Trata de personas con otros fines,0
San Felipe de Jesús,2026,Tráfico de menores,0
San Felipe de Jesús,2026,Violación a la intimidad sexual,0
San Felipe de Jesús,2026,Violación equiparada,0
San Felipe de Jesús,2026,Violación simple,0
San Felipe de Jesús,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
San Felipe de Jesús,2026,Violencia familiar,0
San Ignacio Río Muerto,2026,Aborto,0
San Ignacio Río Muerto,2026,Abuso de confianza,0
San Ignacio Río Muerto,2026,Abuso sexual,0
San Ignacio Río Muerto,2026,Acoso sexual,0
San Ignacio Río Muerto,2026,Allanamiento de morada,0
San Ignacio Río Muerto,2026,Amenazas,1
San Ignacio Río Muerto,2026,Contra el medio ambiente,0
San Ignacio Río Muerto,2026,Corrupción de menores,0
San Ignacio Río Muerto,2026,Daño a la propiedad,1
San Ignacio Río Muerto,2026,Delitos cometidos por servidores públicos,0
San Ignacio Río Muerto,2026,Delitos contra la administración de justicia,0
San Ignacio Río Muerto,2026,Despojo,1
San Ignacio Río Muerto,2026,Discriminación,0
San Ignacio Río Muerto,2026,Electorales,0
San Ignacio Río Muerto,2026,Evasión de presos,0
San Ignacio Río Muerto,2026,Extorsión por otros medios,0
San Ignacio Río Muerto,2026,Extorsión presencial,0
San Ignacio Río Muerto,2026,Falsedad,0
San Ignacio Río Muerto,2026,Falsificación,1
San Ignacio Río Muerto,2026,Feminicidio,0
San Ignacio Río Muerto,2026,Fraude,0
San Ignacio Río Muerto,2026,Homicidio culposo,0
San Ignacio Río Muerto,2026,Homicidio doloso,0
San Ignacio Río Muerto,2026,Hostigamiento sexual,0
San Ignacio Río Muerto,2026,Incesto,0
San Ignacio Río Muerto,2026,Incumplimiento de obligaciones de asistencia familiar,1
San Ignacio Río Muerto,2026,Lesiones culposas,1
San Ignacio Río Muerto,2026,Lesiones dolosas,2
San Ignacio Río Muerto,2026,Narcomenudeo con fines de venta,0
San Ignacio Río Muerto,2026,Narcomenudeo posesión simple,0
San Ignacio Río Muerto,2026,Otros delitos contra el patrimonio,0
San Ignacio Río Muerto,2026,Otros delitos contra la familia,0
San Ignacio Río Muerto,2026,Otros delitos contra la sociedad,0
San Ignacio Río Muerto,2026,Otros delitos del Fuero Común,2
San Ignacio Río Muerto,2026,Otros delitos que atentan contra la libertad personal,1
San Ignacio Río Muerto,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
San Ignacio Río Muerto,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
San Ignacio Río Muerto,2026,Otros robos,2
San Ignacio Río Muerto,2026,Pornografía infantil,0
San Ignacio Río Muerto,2026,Privación ilegal de la libertad,1
San Ignacio Río Muerto,2026,Rapto,0
San Ignacio Río Muerto,2026,Retención o sustracción de menores e incapaces,0
San Ignacio Río Muerto,2026,Robo a casa habitación,0
San Ignacio Río Muerto,2026,Robo a institución bancaria,0
San Ignacio Río Muerto,2026,Robo a negocio,0
San Ignacio Río Muerto,2026,Robo a transeúnte en espacio abierto al público,0
San Ignacio Río Muerto,2026,Robo a transeúnte en vía pública,0
San Ignacio Río Muerto,2026,Robo a transportista,0
San Ignacio Río Muerto,2026,Robo de autopartes,0
San Ignacio Río Muerto,2026,Robo de ganado,0
San Ignacio Río Muerto,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
San Ignacio Río Muerto,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
San Ignacio Río Muerto,2026,Robo de maquinaria - Tractores y/o montacargas,0
San Ignacio Río Muerto,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
San Ignacio Río Muerto,2026,Robo de vehículo automotor - Embarcaciones,0
San Ignacio Río Muerto,2026,Robo de vehículo automotor - Motocicleta,0
San Ignacio Río Muerto,2026,Robo en transporte individual,0
San Ignacio Río Muerto,2026,Robo en transporte público colectivo,0
San Ignacio Río Muerto,2026,Robo en transporte público individual,0
San Ignacio Río Muerto,2026,Secuestro con calidad de rehén,0
San Ignacio Río Muerto,2026,Secuestro exprés,0
San Ignacio Río Muerto,2026,Secuestro extorsivo,0
San Ignacio Río Muerto,2026,Secuestro para causar daño,0
San Ignacio Río Muerto,2026,Suplantación y usurpación de identidad,0
San Ignacio Río Muerto,2026,Tentativa de extorsión por otros medios,0
San Ignacio Río Muerto,2026,Tentativa de extorsión presencial,0
San Ignacio Río Muerto,2026,Tentativa de feminicidio,0
San Ignacio Río Muerto,2026,Tentativa de homicidio doloso,0
San Ignacio Río Muerto,2026,Tortura,0
San Ignacio Río Muerto,2026,Trata de personas con fines de explotación sexual,0
San Ignacio Río Muerto,2026,Trata de personas con fines de trabajo o servicios forzados,0
San Ignacio Río Muerto,2026,Trata de personas con fines de tráfico de órganos,0
San Ignacio Río Muerto,2026,Trata de personas con otros fines,0
San Ignacio Río Muerto,2026,Tráfico de menores,0
San Ignacio Río Muerto,2026,Violación a la intimidad sexual,0
San Ignacio Río Muerto,2026,Violación equiparada,0
San Ignacio Río Muerto,2026,Violación simple,0
San Ignacio Río Muerto,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
San Ignacio Río Muerto,2026,Violencia familiar,4
San Javier,2026,Aborto,0
San Javier,2026,Abuso de confianza,0
San Javier,2026,Abuso sexual,0
San Javier,2026,Acoso sexual,0
San Javier,2026,Allanamiento de morada,0
San Javier,2026,Amenazas,0
San Javier,2026,Contra el medio ambiente,0
San Javier,2026,Corrupción de menores,0
San Javier,2026,Daño a la propiedad,0
San Javier,2026,Delitos cometidos por servidores públicos,0
San Javier,2026,Delitos contra la administración de justicia,0
San Javier,2026,Despojo,0
San Javier,2026,Discriminación,0
San Javier,2026,Electorales,0
San Javier,2026,Evasión de presos,0
San Javier,2026,Extorsión por otros medios,0
San Javier,2026,Extorsión presencial,0
San Javier,2026,Falsedad,0
San Javier,2026,Falsificación,0
San Javier,2026,Feminicidio,0
San Javier,2026,Fraude,0
San Javier,2026,Homicidio culposo,0
San Javier,2026,Homicidio doloso,0
San Javier,2026,Hostigamiento sexual,0
San Javier,2026,Incesto,0
San Javier,2026,Incumplimiento de obligaciones de asistencia familiar,0
San Javier,2026,Lesiones culposas,0
San Javier,2026,Lesiones dolosas,0
San Javier,2026,Narcomenudeo con fines de venta,0
San Javier,2026,Narcomenudeo posesión simple,0
San Javier,2026,Otros delitos contra el patrimonio,0
San Javier,2026,Otros delitos contra la familia,0
San Javier,2026,Otros delitos contra la sociedad,0
San Javier,2026,Otros delitos del Fuero Común,0
San Javier,2026,Otros delitos que atentan contra la libertad personal,0
San Javier,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
San Javier,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
San Javier,2026,Otros robos,0
San Javier,2026,Pornografía infantil,0
San Javier,2026,Privación ilegal de la libertad,0
San Javier,2026,Rapto,0
San Javier,2026,Retención o sustracción de menores e incapaces,0
San Javier,2026,Robo a casa habitación,0
San Javier,2026,Robo a institución bancaria,0
San Javier,2026,Robo a negocio,0
San Javier,2026,Robo a transeúnte en espacio abierto al público,0
San Javier,2026,Robo a transeúnte en vía pública,0
San Javier,2026,Robo a transportista,0
San Javier,2026,Robo de autopartes,0
San Javier,2026,Robo de ganado,0
San Javier,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
San Javier,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
San Javier,2026,Robo de maquinaria - Tractores y/o montacargas,0
San Javier,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
San Javier,2026,Robo de vehículo automotor - Embarcaciones,0
San Javier,2026,Robo de vehículo automotor - Motocicleta,0
San Javier,2026,Robo en transporte individual,0
San Javier,2026,Robo en transporte público colectivo,0
San Javier,2026,Robo en transporte público individual,0
San Javier,2026,Secuestro con calidad de rehén,0
San Javier,2026,Secuestro exprés,0
San Javier,2026,Secuestro extorsivo,0
San Javier,2026,Secuestro para causar daño,0
San Javier,2026,Suplantación y usurpación de identidad,0
San Javier,2026,Tentativa de extorsión por otros medios,0
San Javier,2026,Tentativa de extorsión presencial,0
San Javier,2026,Tentativa de feminicidio,0
San Javier,2026,Tentativa de homicidio doloso,0
San Javier,2026,Tortura,0
San Javier,2026,Trata de personas con fines de explotación sexual,0
San Javier,2026,Trata de personas con fines de trabajo o servicios forzados,0
San Javier,2026,Trata de personas con fines de tráfico de órganos,0
San Javier,2026,Trata de personas con otros fines,0
San Javier,2026,Tráfico de menores,0
San Javier,2026,Violación a la intimidad sexual,0
San Javier,2026,Violación equiparada,0
San Javier,2026,Violación simple,0
San Javier,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
San Javier,2026,Violencia familiar,0
San Luis Río Colorado,2026,Aborto,0
San Luis Río Colorado,2026,Abuso de confianza,0
San Luis Río Colorado,2026,Abuso sexual,12
San Luis Río Colorado,2026,Acoso sexual,3
San Luis Río Colorado,2026,Allanamiento de morada,2
San Luis Río Colorado,2026,Amenazas,1
San Luis Río Colorado,2026,Contra el medio ambiente,0
San Luis Río Colorado,2026,Corrupción de menores,0
San Luis Río Colorado,2026,Daño a la propiedad,13
San Luis Río Colorado,2026,Delitos cometidos por servidores públicos,1
San Luis Río Colorado,2026,Delitos contra la administración de justicia,0
San Luis Río Colorado,2026,Despojo,0
San Luis Río Colorado,2026,Discriminación,0
San Luis Río Colorado,2026,Electorales,0
San Luis Río Colorado,2026,Evasión de presos,0
San Luis Río Colorado,2026,Extorsión por otros medios,1
San Luis Río Colorado,2026,Extorsión presencial,1
San Luis Río Colorado,2026,Falsedad,0
San Luis Río Colorado,2026,Falsificación,0
San Luis Río Colorado,2026,Feminicidio,0
San Luis Río Colorado,2026,Fraude,0
San Luis Río Colorado,2026,Homicidio culposo,1
San Luis Río Colorado,2026,Homicidio doloso,8
San Luis Río Colorado,2026,Hostigamiento sexual,0
San Luis Río Colorado,2026,Incesto,0
San Luis Río Colorado,2026,Incumplimiento de obligaciones de asistencia familiar,9
San Luis Río Colorado,2026,Lesiones culposas,2
San Luis Río Colorado,2026,Lesiones dolosas,6
San Luis Río Colorado,2026,Narcomenudeo con fines de venta,13
San Luis Río Colorado,2026,Narcomenudeo posesión simple,10
San Luis Río Colorado,2026,Otros delitos contra el patrimonio,3
San Luis Río Colorado,2026,Otros delitos contra la familia,2
San Luis Río Colorado,2026,Otros delitos contra la sociedad,0
San Luis Río Colorado,2026,Otros delitos del Fuero Común,7
San Luis Río Colorado,2026,Otros delitos que atentan contra la libertad personal,1
San Luis Río Colorado,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,3
San Luis Río Colorado,2026,Otros delitos que atentan contra la vida y la integridad corporal,3
San Luis Río Colorado,2026,Otros robos,4
San Luis Río Colorado,2026,Pornografía infantil,0
San Luis Río Colorado,2026,Privación ilegal de la libertad,12
San Luis Río Colorado,2026,Rapto,0
San Luis Río Colorado,2026,Retención o sustracción de menores e incapaces,1
San Luis Río Colorado,2026,Robo a casa habitación,2
San Luis Río Colorado,2026,Robo a institución bancaria,0
San Luis Río Colorado,2026,Robo a negocio,1
San Luis Río Colorado,2026,Robo a transeúnte en espacio abierto al público,0
San Luis Río Colorado,2026,Robo a transeúnte en vía pública,0
San Luis Río Colorado,2026,Robo a transportista,0
San Luis Río Colorado,2026,Robo de autopartes,0
San Luis Río Colorado,2026,Robo de ganado,0
San Luis Río Colorado,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
San Luis Río Colorado,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
San Luis Río Colorado,2026,Robo de maquinaria - Tractores y/o montacargas,0
San Luis Río Colorado,2026,Robo de vehículo automotor - Coche de 4 ruedas,30
San Luis Río Colorado,2026,Robo de vehículo automotor - Embarcaciones,0
San Luis Río Colorado,2026,Robo de vehículo automotor - Motocicleta,3
San Luis Río Colorado,2026,Robo en transporte individual,0
San Luis Río Colorado,2026,Robo en transporte público colectivo,0
San Luis Río Colorado,2026,Robo en transporte público individual,0
San Luis Río Colorado,2026,Secuestro con calidad de rehén,0
San Luis Río Colorado,2026,Secuestro exprés,0
San Luis Río Colorado,2026,Secuestro extorsivo,0
San Luis Río Colorado,2026,Secuestro para causar daño,0
San Luis Río Colorado,2026,Suplantación y usurpación de identidad,0
San Luis Río Colorado,2026,Tentativa de extorsión por otros medios,0
San Luis Río Colorado,2026,Tentativa de extorsión presencial,0
San Luis Río Colorado,2026,Tentativa de feminicidio,2
San Luis Río Colorado,2026,Tentativa de homicidio doloso,4
San Luis Río Colorado,2026,Tortura,0
San Luis Río Colorado,2026,Trata de personas con fines de explotación sexual,0
San Luis Río Colorado,2026,Trata de personas con fines de trabajo o servicios forzados,0
San Luis Río Colorado,2026,Trata de personas con fines de tráfico de órganos,0
San Luis Río Colorado,2026,Trata de personas con otros fines,0
San Luis Río Colorado,2026,Tráfico de menores,0
San Luis Río Colorado,2026,Violación a la intimidad sexual,1
San Luis Río Colorado,2026,Violación equiparada,0
San Luis Río Colorado,2026,Violación simple,2
San Luis Río Colorado,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
San Luis Río Colorado,2026,Violencia familiar,150
San Miguel de Horcasitas,2026,Aborto,0
San Miguel de Horcasitas,2026,Abuso de confianza,0
San Miguel de Horcasitas,2026,Abuso sexual,1
San Miguel de Horcasitas,2026,Acoso sexual,0
San Miguel de Horcasitas,2026,Allanamiento de morada,0
San Miguel de Horcasitas,2026,Amenazas,2
San Miguel de Horcasitas,2026,Contra el medio ambiente,0
San Miguel de Horcasitas,2026,Corrupción de menores,0
San Miguel de Horcasitas,2026,Daño a la propiedad,0
San Miguel de Horcasitas,2026,Delitos cometidos por servidores públicos,0
San Miguel de Horcasitas,2026,Delitos contra la administración de justicia,0
San Miguel de Horcasitas,2026,Despojo,0
San Miguel de Horcasitas,2026,Discriminación,0
San Miguel de Horcasitas,2026,Electorales,0
San Miguel de Horcasitas,2026,Evasión de presos,0
San Miguel de Horcasitas,2026,Extorsión por otros medios,0
San Miguel de Horcasitas,2026,Extorsión presencial,0
San Miguel de Horcasitas,2026,Falsedad,0
San Miguel de Horcasitas,2026,Falsificación,0
San Miguel de Horcasitas,2026,Feminicidio,0
San Miguel de Horcasitas,2026,Fraude,0
San Miguel de Horcasitas,2026,Homicidio culposo,0
San Miguel de Horcasitas,2026,Homicidio doloso,0
San Miguel de Horcasitas,2026,Hostigamiento sexual,0
San Miguel de Horcasitas,2026,Incesto,0
San Miguel de Horcasitas,2026,Incumplimiento de obligaciones de asistencia familiar,0
San Miguel de Horcasitas,2026,Lesiones culposas,0
San Miguel de Horcasitas,2026,Lesiones dolosas,1
San Miguel de Horcasitas,2026,Narcomenudeo con fines de venta,0
San Miguel de Horcasitas,2026,Narcomenudeo posesión simple,0
San Miguel de Horcasitas,2026,Otros delitos contra el patrimonio,0
San Miguel de Horcasitas,2026,Otros delitos contra la familia,0
San Miguel de Horcasitas,2026,Otros delitos contra la sociedad,0
San Miguel de Horcasitas,2026,Otros delitos del Fuero Común,0
San Miguel de Horcasitas,2026,Otros delitos que atentan contra la libertad personal,0
San Miguel de Horcasitas,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
San Miguel de Horcasitas,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
San Miguel de Horcasitas,2026,Otros robos,0
San Miguel de Horcasitas,2026,Pornografía infantil,0
San Miguel de Horcasitas,2026,Privación ilegal de la libertad,0
San Miguel de Horcasitas,2026,Rapto,0
San Miguel de Horcasitas,2026,Retención o sustracción de menores e incapaces,0
San Miguel de Horcasitas,2026,Robo a casa habitación,0
San Miguel de Horcasitas,2026,Robo a institución bancaria,0
San Miguel de Horcasitas,2026,Robo a negocio,0
San Miguel de Horcasitas,2026,Robo a transeúnte en espacio abierto al público,0
San Miguel de Horcasitas,2026,Robo a transeúnte en vía pública,0
San Miguel de Horcasitas,2026,Robo a transportista,0
San Miguel de Horcasitas,2026,Robo de autopartes,0
San Miguel de Horcasitas,2026,Robo de ganado,0
San Miguel de Horcasitas,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
San Miguel de Horcasitas,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
San Miguel de Horcasitas,2026,Robo de maquinaria - Tractores y/o montacargas,0
San Miguel de Horcasitas,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
San Miguel de Horcasitas,2026,Robo de vehículo automotor - Embarcaciones,0
San Miguel de Horcasitas,2026,Robo de vehículo automotor - Motocicleta,0
San Miguel de Horcasitas,2026,Robo en transporte individual,0
San Miguel de Horcasitas,2026,Robo en transporte público colectivo,0
San Miguel de Horcasitas,2026,Robo en transporte público individual,0
San Miguel de Horcasitas,2026,Secuestro con calidad de rehén,0
San Miguel de Horcasitas,2026,Secuestro exprés,0
San Miguel de Horcasitas,2026,Secuestro extorsivo,0
San Miguel de Horcasitas,2026,Secuestro para causar daño,0
San Miguel de Horcasitas,2026,Suplantación y usurpación de identidad,0
San Miguel de Horcasitas,2026,Tentativa de extorsión por otros medios,0
San Miguel de Horcasitas,2026,Tentativa de extorsión presencial,0
San Miguel de Horcasitas,2026,Tentativa de feminicidio,0
San Miguel de Horcasitas,2026,Tentativa de homicidio doloso,0
San Miguel de Horcasitas,2026,Tortura,0
San Miguel de Horcasitas,2026,Trata de personas con fines de explotación sexual,0
San Miguel de Horcasitas,2026,Trata de personas con fines de trabajo o servicios forzados,0
San Miguel de Horcasitas,2026,Trata de personas con fines de tráfico de órganos,0
San Miguel de Horcasitas,2026,Trata de personas con otros fines,0
San Miguel de Horcasitas,2026,Tráfico de menores,0
San Miguel de Horcasitas,2026,Violación a la intimidad sexual,0
San Miguel de Horcasitas,2026,Violación equiparada,0
San Miguel de Horcasitas,2026,Violación simple,0
San Miguel de Horcasitas,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
San Miguel de Horcasitas,2026,Violencia familiar,1
San Pedro de la Cueva,2026,Aborto,0
San Pedro de la Cueva,2026,Abuso de confianza,0
San Pedro de la Cueva,2026,Abuso sexual,0
San Pedro de la Cueva,2026,Acoso sexual,1
San Pedro de la Cueva,2026,Allanamiento de morada,1
San Pedro de la Cueva,2026,Amenazas,0
San Pedro de la Cueva,2026,Contra el medio ambiente,0
San Pedro de la Cueva,2026,Corrupción de menores,0
San Pedro de la Cueva,2026,Daño a la propiedad,0
San Pedro de la Cueva,2026,Delitos cometidos por servidores públicos,0
San Pedro de la Cueva,2026,Delitos contra la administración de justicia,0
San Pedro de la Cueva,2026,Despojo,0
San Pedro de la Cueva,2026,Discriminación,0
San Pedro de la Cueva,2026,Electorales,0
San Pedro de la Cueva,2026,Evasión de presos,0
San Pedro de la Cueva,2026,Extorsión por otros medios,0
San Pedro de la Cueva,2026,Extorsión presencial,0
San Pedro de la Cueva,2026,Falsedad,0
San Pedro de la Cueva,2026,Falsificación,0
San Pedro de la Cueva,2026,Feminicidio,0
San Pedro de la Cueva,2026,Fraude,0
San Pedro de la Cueva,2026,Homicidio culposo,0
San Pedro de la Cueva,2026,Homicidio doloso,0
San Pedro de la Cueva,2026,Hostigamiento sexual,0
San Pedro de la Cueva,2026,Incesto,0
San Pedro de la Cueva,2026,Incumplimiento de obligaciones de asistencia familiar,0
San Pedro de la Cueva,2026,Lesiones culposas,0
San Pedro de la Cueva,2026,Lesiones dolosas,0
San Pedro de la Cueva,2026,Narcomenudeo con fines de venta,0
San Pedro de la Cueva,2026,Narcomenudeo posesión simple,0
San Pedro de la Cueva,2026,Otros delitos contra el patrimonio,0
San Pedro de la Cueva,2026,Otros delitos contra la familia,0
San Pedro de la Cueva,2026,Otros delitos contra la sociedad,0
San Pedro de la Cueva,2026,Otros delitos del Fuero Común,0
San Pedro de la Cueva,2026,Otros delitos que atentan contra la libertad personal,0
San Pedro de la Cueva,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
San Pedro de la Cueva,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
San Pedro de la Cueva,2026,Otros robos,0
San Pedro de la Cueva,2026,Pornografía infantil,0
San Pedro de la Cueva,2026,Privación ilegal de la libertad,0
San Pedro de la Cueva,2026,Rapto,0
San Pedro de la Cueva,2026,Retención o sustracción de menores e incapaces,0
San Pedro de la Cueva,2026,Robo a casa habitación,0
San Pedro de la Cueva,2026,Robo a institución bancaria,0
San Pedro de la Cueva,2026,Robo a negocio,0
San Pedro de la Cueva,2026,Robo a transeúnte en espacio abierto al público,0
San Pedro de la Cueva,2026,Robo a transeúnte en vía pública,0
San Pedro de la Cueva,2026,Robo a transportista,0
San Pedro de la Cueva,2026,Robo de autopartes,0
San Pedro de la Cueva,2026,Robo de ganado,0
San Pedro de la Cueva,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
San Pedro de la Cueva,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
San Pedro de la Cueva,2026,Robo de maquinaria - Tractores y/o montacargas,0
San Pedro de la Cueva,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
San Pedro de la Cueva,2026,Robo de vehículo automotor - Embarcaciones,0
San Pedro de la Cueva,2026,Robo de vehículo automotor - Motocicleta,1
San Pedro de la Cueva,2026,Robo en transporte individual,0
San Pedro de la Cueva,2026,Robo en transporte público colectivo,0
San Pedro de la Cueva,2026,Robo en transporte público individual,0
San Pedro de la Cueva,2026,Secuestro con calidad de rehén,0
San Pedro de la Cueva,2026,Secuestro exprés,0
San Pedro de la Cueva,2026,Secuestro extorsivo,0
San Pedro de la Cueva,2026,Secuestro para causar daño,0
San Pedro de la Cueva,2026,Suplantación y usurpación de identidad,0
San Pedro de la Cueva,2026,Tentativa de extorsión por otros medios,0
San Pedro de la Cueva,2026,Tentativa de extorsión presencial,0
San Pedro de la Cueva,2026,Tentativa de feminicidio,0
San Pedro de la Cueva,2026,Tentativa de homicidio doloso,0
San Pedro de la Cueva,2026,Tortura,0
San Pedro de la Cueva,2026,Trata de personas con fines de explotación sexual,0
San Pedro de la Cueva,2026,Trata de personas con fines de trabajo o servicios forzados,0
San Pedro de la Cueva,2026,Trata de personas con fines de tráfico de órganos,0
San Pedro de la Cueva,2026,Trata de personas con otros fines,0
San Pedro de la Cueva,2026,Tráfico de menores,0
San Pedro de la Cueva,2026,Violación a la intimidad sexual,0
San Pedro de la Cueva,2026,Violación equiparada,0
San Pedro de la Cueva,2026,Violación simple,0
San Pedro de la Cueva,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
San Pedro de la Cueva,2026,Violencia familiar,0
Santa Ana,2026,Aborto,0
Santa Ana,2026,Abuso de confianza,0
Santa Ana,2026,Abuso sexual,0
Santa Ana,2026,Acoso sexual,0
Santa Ana,2026,Allanamiento de morada,0
Santa Ana,2026,Amenazas,1
Santa Ana,2026,Contra el medio ambiente,0
Santa Ana,2026,Corrupción de menores,0
Santa Ana,2026,Daño a la propiedad,3
Santa Ana,2026,Delitos cometidos por servidores públicos,0
Santa Ana,2026,Delitos contra la administración de justicia,0
Santa Ana,2026,Despojo,1
Santa Ana,2026,Discriminación,0
Santa Ana,2026,Electorales,0
Santa Ana,2026,Evasión de presos,0
Santa Ana,2026,Extorsión por otros medios,0
Santa Ana,2026,Extorsión presencial,0
Santa Ana,2026,Falsedad,0
Santa Ana,2026,Falsificación,0
Santa Ana,2026,Feminicidio,0
Santa Ana,2026,Fraude,0
Santa Ana,2026,Homicidio culposo,1
Santa Ana,2026,Homicidio doloso,0
Santa Ana,2026,Hostigamiento sexual,0
Santa Ana,2026,Incesto,0
Santa Ana,2026,Incumplimiento de obligaciones de asistencia familiar,5
Santa Ana,2026,Lesiones culposas,2
Santa Ana,2026,Lesiones dolosas,0
Santa Ana,2026,Narcomenudeo con fines de venta,3
Santa Ana,2026,Narcomenudeo posesión simple,0
Santa Ana,2026,Otros delitos contra el patrimonio,0
Santa Ana,2026,Otros delitos contra la familia,0
Santa Ana,2026,Otros delitos contra la sociedad,0
Santa Ana,2026,Otros delitos del Fuero Común,3
Santa Ana,2026,Otros delitos que atentan contra la libertad personal,0
Santa Ana,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Santa Ana,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Santa Ana,2026,Otros robos,1
Santa Ana,2026,Pornografía infantil,0
Santa Ana,2026,Privación ilegal de la libertad,0
Santa Ana,2026,Rapto,0
Santa Ana,2026,Retención o sustracción de menores e incapaces,0
Santa Ana,2026,Robo a casa habitación,1
Santa Ana,2026,Robo a institución bancaria,0
Santa Ana,2026,Robo a negocio,0
Santa Ana,2026,Robo a transeúnte en espacio abierto al público,0
Santa Ana,2026,Robo a transeúnte en vía pública,0
Santa Ana,2026,Robo a transportista,0
Santa Ana,2026,Robo de autopartes,0
Santa Ana,2026,Robo de ganado,0
Santa Ana,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Santa Ana,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Santa Ana,2026,Robo de maquinaria - Tractores y/o montacargas,0
Santa Ana,2026,Robo de vehículo automotor - Coche de 4 ruedas,2
Santa Ana,2026,Robo de vehículo automotor - Embarcaciones,0
Santa Ana,2026,Robo de vehículo automotor - Motocicleta,0
Santa Ana,2026,Robo en transporte individual,0
Santa Ana,2026,Robo en transporte público colectivo,0
Santa Ana,2026,Robo en transporte público individual,0
Santa Ana,2026,Secuestro con calidad de rehén,0
Santa Ana,2026,Secuestro exprés,0
Santa Ana,2026,Secuestro extorsivo,0
Santa Ana,2026,Secuestro para causar daño,0
Santa Ana,2026,Suplantación y usurpación de identidad,0
Santa Ana,2026,Tentativa de extorsión por otros medios,0
Santa Ana,2026,Tentativa de extorsión presencial,0
Santa Ana,2026,Tentativa de feminicidio,0
Santa Ana,2026,Tentativa de homicidio doloso,0
Santa Ana,2026,Tortura,0
Santa Ana,2026,Trata de personas con fines de explotación sexual,0
