Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Sexo,Rango de edad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,6,Colima,6002,Colima,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Hombre,No especificado,5,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Mujer,0 a 12 años,2,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Mujer,Más de 60 años,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Mujer,No especificado,4,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Hombre,No especificado,2,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Mujer,30 a 60 años,2,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Mujer,Más de 60 años,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,No identificado,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,0 a 12 años,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,18 a 29 años,3,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,30 a 60 años,6,14,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,Más de 60 años,1,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,No especificado,3,6,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,18 a 29 años,6,3,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,30 a 60 años,11,20,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,Más de 60 años,2,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,No especificado,8,9,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,No identificado,No especificado,25,11,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Hombre,0 a 12 años,1,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Hombre,13 a 17 años,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Hombre,No especificado,1,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Mujer,0 a 12 años,1,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,No identificado,No especificado,11,17,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,Hombre,30 a 60 años,1,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,No identificado,No especificado,1,5,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,Mujer,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,No identificado,No especificado,12,25,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,No identificado,No especificado,1,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,No identificado,No especificado,28,24,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,0 a 12 años,2,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,13 a 17 años,1,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,18 a 29 años,2,5,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,30 a 60 años,2,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,Más de 60 años,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,No especificado,13,9,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,0 a 12 años,1,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,13 a 17 años,0,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,18 a 29 años,3,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,30 a 60 años,6,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,Más de 60 años,2,1,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,No especificado,6,8,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,No identificado,No especificado,12,19,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Hombre,18 a 29 años,0,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Hombre,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Hombre,No especificado,0,2,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Mujer,18 a 29 años,1,0,,,,,,,,,,
2026,6,Colima,6002,Colima,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,No identificado,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,30 a 60 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,Más de 60 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,18 a 29 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,3,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Despojo,Despojo,Despojo,Hombre,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Despojo,Despojo,Despojo,Mujer,Más de 60 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Despojo,Despojo,Despojo,No identificado,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Fraude,Fraude,Fraude,Hombre,30 a 60 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Fraude,Fraude,Fraude,Mujer,30 a 60 años,1,2,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Fraude,Fraude,Fraude,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Fraude,Fraude,Fraude,No identificado,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Robo,Otros robos,Sin violencia,No identificado,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Hombre,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Hombre,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Robo,Robo a casa habitación,Sin violencia,No identificado,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Robo,Robo a negocio,Sin violencia,Hombre,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,Hombre,18 a 29 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Hombre,0 a 12 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,18 a 29 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,30 a 60 años,2,1,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,0 a 12 años,2,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,18 a 29 años,3,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,30 a 60 años,3,4,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,No especificado,2,2,,,,,,,,,,
2026,6,Colima,6003,Comala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,No identificado,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,No identificado,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Hombre,No especificado,2,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,18 a 29 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,30 a 60 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,30 a 60 años,1,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Mujer,No especificado,2,0,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Mujer,30 a 60 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,18 a 29 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,30 a 60 años,0,2,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,0 a 12 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,18 a 29 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,30 a 60 años,3,3,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,No identificado,No especificado,4,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,No identificado,No especificado,1,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,No identificado,No especificado,1,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,30 a 60 años,0,1,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6003,Comala,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,No identificado,No especificado,3,3,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,18 a 29 años,0,2,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,30 a 60 años,2,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,18 a 29 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,30 a 60 años,1,2,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,8,5,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Fraude,Fraude,Fraude,Hombre,30 a 60 años,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,No identificado,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Robo,Otros robos,Sin violencia,Hombre,30 a 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Robo,Otros robos,Sin violencia,Hombre,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Robo,Otros robos,Sin violencia,Hombre,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Robo,Otros robos,Sin violencia,No identificado,No especificado,0,3,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Robo,Robo de autopartes,Sin violencia,Hombre,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Mujer,30 a 60 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Mujer,30 a 60 años,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,No identificado,No especificado,0,3,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,18 a 29 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,13 a 17 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,18 a 29 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,30 a 60 años,4,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,No especificado,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,No identificado,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,No identificado,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Hombre,18 a 29 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,30 a 60 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,No identificado,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,0 a 12 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,18 a 29 años,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,30 a 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Mujer,30 a 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,No identificado,No especificado,0,2,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,18 a 29 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,30 a 60 años,0,2,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,18 a 29 años,2,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,30 a 60 años,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,No identificado,No especificado,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,18 a 29 años,2,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,30 a 60 años,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,No especificado,4,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,18 a 29 años,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,No identificado,No especificado,0,2,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,No identificado,No especificado,1,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,No identificado,No especificado,2,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,30 a 60 años,1,0,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6004,Coquimatlán,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,No identificado,No especificado,2,4,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,30 a 60 años,0,2,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,No especificado,1,2,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,2,2,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Despojo,Despojo,Despojo,Hombre,30 a 60 años,0,1,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Despojo,Despojo,Despojo,Mujer,No especificado,1,0,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Fraude,Fraude,Fraude,Hombre,No especificado,0,1,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Fraude,Fraude,Fraude,Mujer,Más de 60 años,1,0,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Fraude,Fraude,Fraude,Mujer,No especificado,2,0,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Robo,Otros robos,Sin violencia,Hombre,No especificado,2,0,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Robo,Otros robos,Sin violencia,No identificado,No especificado,0,2,,,,,,,,,,
2026,6,Colima,6005,Cuauhtémoc,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Mujer,No especificado,1,0,,,,,,,,,,
